Timestamp,Model,Request tokens,Response tokens,Total tokens,Log Type
886828,ChatGPT,109,127,236,API log
886828,ChatGPT,106,92,198,API log
886829,ChatGPT,120,105,225,API log
886829,ChatGPT,99,101,200,API log
886829,ChatGPT,108,117,225,API log
886829,ChatGPT,137,78,215,API log
886830,ChatGPT,105,124,229,API log
886830,ChatGPT,112,113,225,API log
886830,ChatGPT,112,138,250,API log
886830,ChatGPT,116,103,219,API log
886830,ChatGPT,101,87,188,API log
886830,ChatGPT,111,135,246,API log
886831,ChatGPT,117,123,240,API log
886831,ChatGPT,99,86,185,API log
886831,ChatGPT,110,122,232,API log
886831,ChatGPT,119,108,227,API log
886832,ChatGPT,107,104,211,API log
886833,ChatGPT,119,122,241,API log
886833,ChatGPT,117,95,212,API log
886833,ChatGPT,103,128,231,API log
886833,ChatGPT,129,135,264,API log
886833,ChatGPT,121,112,233,API log
886834,ChatGPT,112,113,225,API log
886834,ChatGPT,108,92,200,API log
886834,ChatGPT,109,107,216,API log
886835,ChatGPT,107,99,206,API log
886835,ChatGPT,100,91,191,API log
886835,ChatGPT,128,81,209,API log
886835,ChatGPT,97,84,181,API log
886835,ChatGPT,116,140,256,API log
886835,ChatGPT,121,93,214,API log
886835,ChatGPT,115,103,218,API log
886836,ChatGPT,116,102,218,API log
886836,ChatGPT,108,123,231,API log
886836,ChatGPT,128,125,253,API log
886837,ChatGPT,101,78,179,API log
886837,ChatGPT,115,122,237,API log
886837,ChatGPT,126,114,240,API log
886837,ChatGPT,132,124,256,API log
886838,ChatGPT,97,115,212,API log
886838,ChatGPT,116,98,214,API log
886838,ChatGPT,113,91,204,API log
886838,ChatGPT,105,99,204,API log
886839,ChatGPT,106,134,240,API log
886839,ChatGPT,118,142,260,API log
886839,ChatGPT,99,132,231,API log
886839,ChatGPT,105,75,180,API log
886839,ChatGPT,100,93,193,API log
886841,ChatGPT,141,83,224,API log
886841,ChatGPT,114,125,239,API log
886841,ChatGPT,123,108,231,API log
886842,ChatGPT,112,97,209,API log
886842,ChatGPT,117,131,248,API log
886842,ChatGPT,132,95,227,API log
886842,ChatGPT,137,119,256,API log
886842,ChatGPT,104,129,233,API log
886842,ChatGPT,122,98,220,API log
886843,ChatGPT,124,99,223,API log
886843,ChatGPT,119,103,222,API log
886844,ChatGPT,113,136,249,API log
886844,ChatGPT,129,79,208,API log
886844,ChatGPT,137,97,234,API log
886844,ChatGPT,127,98,225,API log
886844,ChatGPT,126,105,231,API log
886844,ChatGPT,113,94,207,API log
886844,ChatGPT,95,82,177,API log
886845,ChatGPT,131,123,254,API log
886845,ChatGPT,109,109,218,API log
886845,ChatGPT,123,131,254,API log
886845,ChatGPT,119,157,276,API log
886846,ChatGPT,138,89,227,API log
886846,ChatGPT,117,94,211,API log
886846,ChatGPT,112,113,225,API log
886846,ChatGPT,95,91,186,API log
886846,ChatGPT,127,120,247,API log
886847,ChatGPT,127,139,266,API log
886847,ChatGPT,110,93,203,API log
886847,ChatGPT,118,96,214,API log
886848,ChatGPT,109,91,200,API log
886848,ChatGPT,131,127,258,API log
886848,ChatGPT,105,108,213,API log
886849,ChatGPT,111,81,192,API log
886849,ChatGPT,120,122,242,API log
886849,ChatGPT,108,142,250,API log
886850,ChatGPT,102,101,203,API log
886850,ChatGPT,126,97,223,API log
886850,ChatGPT,130,91,221,API log
886851,ChatGPT,115,98,213,API log
886851,ChatGPT,117,105,222,API log
886852,ChatGPT,124,110,234,API log
886852,ChatGPT,106,88,194,API log
886852,ChatGPT,105,102,207,API log
886853,ChatGPT,129,151,280,API log
886853,ChatGPT,98,93,191,API log
886853,ChatGPT,116,88,204,API log
886853,ChatGPT,126,114,240,API log
886854,ChatGPT,126,98,224,API log
886854,ChatGPT,117,91,208,API log
886854,ChatGPT,114,137,251,API log
886854,ChatGPT,111,93,204,API log
886855,ChatGPT,107,92,199,API log
886855,ChatGPT,114,136,250,API log
886855,ChatGPT,96,70,166,API log
886855,ChatGPT,99,159,258,API log
886855,ChatGPT,129,115,244,API log
886855,ChatGPT,123,124,247,API log
886855,ChatGPT,101,78,179,API log
886855,ChatGPT,106,117,223,API log
886856,ChatGPT,114,92,206,API log
886856,ChatGPT,113,115,228,API log
886856,ChatGPT,125,98,223,API log
886856,ChatGPT,115,113,228,API log
886856,ChatGPT,104,85,189,API log
886857,ChatGPT,119,142,261,API log
886857,ChatGPT,100,85,185,API log
886857,ChatGPT,106,118,224,API log
886857,ChatGPT,109,121,230,API log
886858,ChatGPT,106,91,197,API log
886858,ChatGPT,106,113,219,API log
886859,ChatGPT,115,91,206,API log
886859,ChatGPT,112,102,214,API log
886859,ChatGPT,115,107,222,API log
886860,ChatGPT,123,105,228,API log
886860,ChatGPT,120,87,207,API log
886861,ChatGPT,127,90,217,API log
886861,ChatGPT,131,114,245,API log
886861,ChatGPT,110,149,259,API log
886861,ChatGPT,103,111,214,API log
886862,ChatGPT,114,99,213,API log
886862,ChatGPT,108,115,223,API log
886862,ChatGPT,106,128,234,API log
886863,ChatGPT,117,124,241,API log
886863,ChatGPT,105,124,229,API log
886863,ChatGPT,128,117,245,API log
886863,ChatGPT,115,162,277,API log
886864,ChatGPT,127,134,261,API log
886864,ChatGPT,104,119,223,API log
886865,ChatGPT,121,97,218,API log
886865,ChatGPT,109,108,217,API log
886865,ChatGPT,112,117,229,API log
886865,ChatGPT,101,114,215,API log
886865,ChatGPT,118,102,220,API log
886866,ChatGPT,133,110,243,API log
886866,ChatGPT,100,110,210,API log
886866,ChatGPT,118,108,226,API log
886866,ChatGPT,117,105,222,API log
886866,ChatGPT,119,120,239,API log
886866,ChatGPT,99,92,191,API log
886866,ChatGPT,114,119,233,API log
886867,ChatGPT,116,121,237,API log
886867,ChatGPT,97,103,200,API log
886868,ChatGPT,101,89,190,API log
886868,ChatGPT,116,140,256,API log
886868,ChatGPT,126,88,214,API log
886868,ChatGPT,102,116,218,API log
886868,ChatGPT,116,89,205,API log
886868,ChatGPT,114,119,233,API log
886868,ChatGPT,101,103,204,API log
886868,ChatGPT,119,113,232,API log
886868,ChatGPT,128,155,283,API log
886870,ChatGPT,98,103,201,API log
886870,ChatGPT,104,84,188,API log
886871,ChatGPT,123,119,242,API log
886871,ChatGPT,110,106,216,API log
886871,ChatGPT,114,95,209,API log
886871,ChatGPT,97,109,206,API log
886871,ChatGPT,114,105,219,API log
886871,ChatGPT,115,111,226,API log
886872,ChatGPT,109,93,202,API log
886872,ChatGPT,107,100,207,API log
886872,ChatGPT,117,103,220,API log
886872,ChatGPT,124,136,260,API log
886872,ChatGPT,124,130,254,API log
886872,ChatGPT,106,112,218,API log
886872,ChatGPT,111,110,221,API log
886873,ChatGPT,109,113,222,API log
886873,ChatGPT,112,126,238,API log
886873,ChatGPT,110,99,209,API log
886874,ChatGPT,108,78,186,API log
886874,ChatGPT,134,119,253,API log
886874,ChatGPT,119,106,225,API log
886875,ChatGPT,96,99,195,API log
886875,ChatGPT,106,102,208,API log
886875,ChatGPT,121,117,238,API log
886875,ChatGPT,127,102,229,API log
886876,ChatGPT,109,124,233,API log
886876,ChatGPT,113,74,187,API log
886876,ChatGPT,127,97,224,API log
886876,ChatGPT,107,103,210,API log
886877,ChatGPT,118,120,238,API log
886877,ChatGPT,138,102,240,API log
886877,ChatGPT,96,132,228,API log
886877,ChatGPT,116,85,201,API log
886877,ChatGPT,113,120,233,API log
886878,ChatGPT,97,82,179,API log
886878,ChatGPT,119,111,230,API log
886879,ChatGPT,123,110,233,API log
886879,ChatGPT,115,111,226,API log
886879,ChatGPT,113,100,213,API log
886879,ChatGPT,110,80,190,API log
886880,ChatGPT,118,126,244,API log
886880,ChatGPT,114,97,211,API log
886880,ChatGPT,117,109,226,API log
886880,ChatGPT,108,97,205,API log
886880,ChatGPT,101,93,194,API log
886881,ChatGPT,125,79,204,API log
886881,ChatGPT,117,99,216,API log
886881,ChatGPT,126,138,264,API log
886881,ChatGPT,120,98,218,API log
886881,ChatGPT,98,140,238,API log
886881,ChatGPT,97,129,226,API log
886881,ChatGPT,118,103,221,API log
886881,ChatGPT,112,124,236,API log
886882,ChatGPT,105,157,262,API log
886882,ChatGPT,102,111,213,API log
886882,ChatGPT,118,88,206,API log
886882,ChatGPT,112,99,211,API log
886883,ChatGPT,105,149,254,API log
886883,ChatGPT,124,86,210,API log
886883,ChatGPT,99,94,193,API log
886883,ChatGPT,98,85,183,API log
886883,ChatGPT,119,137,256,API log
886884,ChatGPT,101,108,209,API log
886884,ChatGPT,116,99,215,API log
886885,ChatGPT,127,125,252,API log
886885,ChatGPT,114,109,223,API log
886885,ChatGPT,107,144,251,API log
886886,ChatGPT,119,99,218,API log
886886,ChatGPT,113,112,225,API log
886886,ChatGPT,120,125,245,API log
886886,ChatGPT,106,106,212,API log
886886,ChatGPT,122,97,219,API log
886886,ChatGPT,135,108,243,API log
886887,ChatGPT,105,98,203,API log
886887,ChatGPT,118,135,253,API log
886888,ChatGPT,107,130,237,API log
886888,ChatGPT,108,88,196,API log
886888,ChatGPT,108,88,196,API log
886889,ChatGPT,100,118,218,API log
886889,ChatGPT,126,89,215,API log
886889,ChatGPT,107,103,210,API log
886889,ChatGPT,110,110,220,API log
886890,ChatGPT,100,91,191,API log
886890,ChatGPT,105,107,212,API log
886890,ChatGPT,104,107,211,API log
886890,ChatGPT,115,115,230,API log
886891,ChatGPT,97,116,213,API log
886891,ChatGPT,116,115,231,API log
886891,ChatGPT,121,101,222,API log
886891,ChatGPT,104,81,185,API log
886892,ChatGPT,110,97,207,API log
886892,ChatGPT,113,103,216,API log
886892,ChatGPT,105,126,231,API log
886892,ChatGPT,102,97,199,API log
886892,ChatGPT,120,98,218,API log
886893,ChatGPT,130,105,235,API log
886893,ChatGPT,125,169,294,API log
886893,ChatGPT,115,101,216,API log
886893,ChatGPT,99,120,219,API log
886893,ChatGPT,115,102,217,API log
886894,ChatGPT,124,93,217,API log
886895,ChatGPT,116,118,234,API log
886895,ChatGPT,116,103,219,API log
886895,ChatGPT,105,93,198,API log
886895,ChatGPT,115,101,216,API log
886895,ChatGPT,94,88,182,API log
886895,ChatGPT,101,95,196,API log
886896,ChatGPT,113,105,218,API log
886896,ChatGPT,98,92,190,API log
886896,ChatGPT,107,85,192,API log
886896,ChatGPT,104,79,183,API log
886897,ChatGPT,128,99,227,API log
886897,ChatGPT,104,85,189,API log
886897,ChatGPT,123,151,274,API log
886897,ChatGPT,119,114,233,API log
886897,ChatGPT,118,100,218,API log
886899,ChatGPT,117,115,232,API log
886899,ChatGPT,108,148,256,API log
886899,ChatGPT,99,85,184,API log
886899,ChatGPT,124,89,213,API log
886899,ChatGPT,111,92,203,API log
886899,ChatGPT,107,115,222,API log
886899,ChatGPT,111,111,222,API log
886900,ChatGPT,125,106,231,API log
886900,ChatGPT,112,109,221,API log
886900,ChatGPT,113,130,243,API log
886901,ChatGPT,109,157,266,API log
886901,ChatGPT,121,104,225,API log
886901,ChatGPT,98,87,185,API log
886901,ChatGPT,109,127,236,API log
886901,ChatGPT,116,102,218,API log
886901,ChatGPT,113,93,206,API log
886902,ChatGPT,118,122,240,API log
886902,ChatGPT,106,121,227,API log
886902,ChatGPT,112,101,213,API log
886902,ChatGPT,100,86,186,API log
886903,ChatGPT,107,109,216,API log
886903,ChatGPT,111,115,226,API log
886903,ChatGPT,109,88,197,API log
886903,ChatGPT,123,114,237,API log
886904,ChatGPT,112,98,210,API log
886904,ChatGPT,101,108,209,API log
886904,ChatGPT,129,109,238,API log
886904,ChatGPT,124,141,265,API log
886904,ChatGPT,106,85,191,API log
886904,ChatGPT,118,123,241,API log
886905,ChatGPT,121,126,247,API log
886905,ChatGPT,118,119,237,API log
886906,ChatGPT,110,113,223,API log
886906,ChatGPT,129,99,228,API log
886906,ChatGPT,99,109,208,API log
886907,ChatGPT,137,102,239,API log
886907,ChatGPT,131,161,292,API log
886907,ChatGPT,115,88,203,API log
886907,ChatGPT,113,94,207,API log
886907,ChatGPT,114,140,254,API log
886908,ChatGPT,110,106,216,API log
886909,ChatGPT,113,122,235,API log
886909,ChatGPT,104,102,206,API log
886909,ChatGPT,111,115,226,API log
886909,ChatGPT,98,118,216,API log
886910,ChatGPT,108,143,251,API log
886911,ChatGPT,125,125,250,API log
886911,ChatGPT,99,124,223,API log
886911,ChatGPT,125,80,205,API log
886911,ChatGPT,114,127,241,API log
886911,ChatGPT,117,103,220,API log
886911,ChatGPT,118,133,251,API log
886911,ChatGPT,112,121,233,API log
886911,ChatGPT,104,90,194,API log
886911,ChatGPT,117,103,220,API log
886912,ChatGPT,114,116,230,API log
886912,ChatGPT,105,127,232,API log
886912,ChatGPT,117,100,217,API log
886912,ChatGPT,115,115,230,API log
886912,ChatGPT,101,102,203,API log
886912,ChatGPT,127,135,262,API log
886913,ChatGPT,113,107,220,API log
886913,ChatGPT,115,134,249,API log
886913,ChatGPT,113,85,198,API log
886913,ChatGPT,122,105,227,API log
886914,ChatGPT,103,126,229,API log
886914,ChatGPT,109,113,222,API log
886914,ChatGPT,102,115,217,API log
886914,ChatGPT,125,127,252,API log
886914,ChatGPT,129,98,227,API log
886915,ChatGPT,107,136,243,API log
886915,ChatGPT,115,103,218,API log
886915,ChatGPT,99,77,176,API log
886915,ChatGPT,114,124,238,API log
886916,ChatGPT,117,99,216,API log
886917,ChatGPT,96,89,185,API log
886917,ChatGPT,138,95,233,API log
886917,ChatGPT,124,103,227,API log
886917,ChatGPT,100,129,229,API log
886917,ChatGPT,129,86,215,API log
886918,ChatGPT,109,122,231,API log
886918,ChatGPT,124,105,229,API log
886918,ChatGPT,97,100,197,API log
886919,ChatGPT,98,88,186,API log
886919,ChatGPT,121,99,220,API log
886919,ChatGPT,111,111,222,API log
886919,ChatGPT,116,97,213,API log
886919,ChatGPT,120,89,209,API log
886920,ChatGPT,109,107,216,API log
886921,ChatGPT,105,91,196,API log
886921,ChatGPT,136,124,260,API log
886921,ChatGPT,109,142,251,API log
886921,ChatGPT,131,202,333,API log
886921,ChatGPT,98,100,198,API log
886922,ChatGPT,128,102,230,API log
886922,ChatGPT,111,97,208,API log
886922,ChatGPT,125,121,246,API log
886922,ChatGPT,106,83,189,API log
886923,ChatGPT,136,129,265,API log
886923,ChatGPT,104,111,215,API log
886923,ChatGPT,107,89,196,API log
886924,ChatGPT,108,110,218,API log
886924,ChatGPT,129,97,226,API log
886924,ChatGPT,119,102,221,API log
886924,ChatGPT,102,111,213,API log
886924,ChatGPT,125,111,236,API log
886924,ChatGPT,124,90,214,API log
886924,ChatGPT,108,106,214,API log
886925,ChatGPT,114,101,215,API log
886925,ChatGPT,117,125,242,API log
886925,ChatGPT,120,141,261,API log
886925,ChatGPT,98,115,213,API log
886926,ChatGPT,124,97,221,API log
886926,ChatGPT,103,87,190,API log
886926,ChatGPT,104,122,226,API log
886926,ChatGPT,110,136,246,API log
886927,ChatGPT,106,123,229,API log
886927,ChatGPT,114,109,223,API log
886927,ChatGPT,100,94,194,API log
886927,ChatGPT,117,101,218,API log
886927,ChatGPT,124,110,234,API log
886928,ChatGPT,108,79,187,API log
886928,ChatGPT,128,121,249,API log
886929,ChatGPT,136,98,234,API log
886929,ChatGPT,97,99,196,API log
886929,ChatGPT,124,84,208,API log
886929,ChatGPT,132,111,243,API log
886930,ChatGPT,125,143,268,API log
886930,ChatGPT,125,99,224,API log
886930,ChatGPT,97,96,193,API log
886930,ChatGPT,116,142,258,API log
886930,ChatGPT,113,107,220,API log
886931,ChatGPT,127,74,201,API log
886931,ChatGPT,141,97,238,API log
886931,ChatGPT,130,84,214,API log
886931,ChatGPT,109,99,208,API log
886932,ChatGPT,101,109,210,API log
886932,ChatGPT,118,142,260,API log
886932,ChatGPT,110,154,264,API log
886932,ChatGPT,112,90,202,API log
886932,ChatGPT,104,94,198,API log
886932,ChatGPT,136,91,227,API log
886932,ChatGPT,121,112,233,API log
886933,ChatGPT,135,132,267,API log
886933,ChatGPT,105,88,193,API log
886933,ChatGPT,103,88,191,API log
886933,ChatGPT,124,122,246,API log
886934,ChatGPT,98,80,178,API log
886934,ChatGPT,108,91,199,API log
886934,ChatGPT,108,108,216,API log
886934,ChatGPT,120,135,255,API log
886934,ChatGPT,100,120,220,API log
886934,ChatGPT,113,139,252,API log
886934,ChatGPT,115,145,260,API log
886935,ChatGPT,110,139,249,API log
886935,ChatGPT,128,125,253,API log
886935,ChatGPT,120,107,227,API log
886936,ChatGPT,102,117,219,API log
886936,ChatGPT,105,127,232,API log
886936,ChatGPT,119,96,215,API log
886936,ChatGPT,132,104,236,API log
886936,ChatGPT,114,138,252,API log
886936,ChatGPT,98,96,194,API log
886936,ChatGPT,121,91,212,API log
886936,ChatGPT,100,123,223,API log
886936,ChatGPT,121,119,240,API log
886938,ChatGPT,110,109,219,API log
886938,ChatGPT,103,94,197,API log
886938,ChatGPT,105,112,217,API log
886938,ChatGPT,110,119,229,API log
886939,ChatGPT,124,104,228,API log
886939,ChatGPT,115,103,218,API log
886939,ChatGPT,102,122,224,API log
886939,ChatGPT,109,112,221,API log
886939,ChatGPT,103,115,218,API log
886939,ChatGPT,120,120,240,API log
886940,ChatGPT,109,89,198,API log
886941,ChatGPT,116,157,273,API log
886941,ChatGPT,104,123,227,API log
886941,ChatGPT,97,89,186,API log
886941,ChatGPT,124,102,226,API log
886941,ChatGPT,106,157,263,API log
886941,ChatGPT,123,100,223,API log
886942,ChatGPT,101,117,218,API log
886942,ChatGPT,123,114,237,API log
886942,ChatGPT,125,132,257,API log
886943,ChatGPT,110,109,219,API log
886943,ChatGPT,130,145,275,API log
886943,ChatGPT,114,79,193,API log
886943,ChatGPT,127,130,257,API log
886943,ChatGPT,105,109,214,API log
886943,ChatGPT,116,86,202,API log
886943,ChatGPT,97,97,194,API log
886944,ChatGPT,124,119,243,API log
886944,ChatGPT,149,139,288,API log
886944,ChatGPT,123,96,219,API log
886944,ChatGPT,102,90,192,API log
886944,ChatGPT,113,90,203,API log
886944,ChatGPT,141,128,269,API log
886944,ChatGPT,132,119,251,API log
886944,ChatGPT,108,104,212,API log
886945,ChatGPT,101,107,208,API log
886945,ChatGPT,123,91,214,API log
886946,ChatGPT,105,97,202,API log
886946,ChatGPT,122,110,232,API log
886946,ChatGPT,100,116,216,API log
886946,ChatGPT,108,110,218,API log
888783,ChatGPT,18,568,586,Conversation log
890744,ChatGPT,1198,208,1406,Conversation log
890786,ChatGPT,1120,282,1402,Conversation log
891171,ChatGPT,1398,763,2161,Conversation log
891931,ChatGPT,1845,375,2220,Conversation log
892925,ChatGPT,1966,563,2529,Conversation log
893087,ChatGPT,1184,286,1470,Conversation log
893671,ChatGPT,1078,861,1939,Conversation log
894083,ChatGPT,1323,341,1664,Conversation log
894091,ChatGPT,258,303,561,Conversation log
894197,ChatGPT,1727,352,2079,Conversation log
894713,ChatGPT,42,45,87,Conversation log
895391,ChatGPT,1616,469,2085,Conversation log
895548,ChatGPT,2035,513,2548,Conversation log
895568,ChatGPT,25,674,699,Conversation log
895641,ChatGPT,728,437,1165,Conversation log
895708,ChatGPT,131,20,151,Conversation log
895983,ChatGPT,1196,522,1718,Conversation log
896105,GPT-4,20,167,187,Conversation log
896453,ChatGPT,13,193,206,Conversation log
896499,ChatGPT,171,14,185,Conversation log
897470,ChatGPT,83,27,110,API log
897472,ChatGPT,83,27,110,API log
897481,ChatGPT,63,4,67,API log
897482,ChatGPT,65,3,68,API log
897482,ChatGPT,72,3,75,API log
897482,ChatGPT,68,7,75,API log
897482,ChatGPT,69,3,72,API log
897482,ChatGPT,63,7,70,API log
897482,ChatGPT,60,3,63,API log
897482,ChatGPT,63,4,67,API log
897482,ChatGPT,66,3,69,API log
897482,ChatGPT,59,3,62,API log
897482,ChatGPT,61,3,64,API log
897483,ChatGPT,65,4,69,API log
897483,ChatGPT,61,3,64,API log
897483,ChatGPT,58,3,61,API log
897483,ChatGPT,62,3,65,API log
897483,ChatGPT,64,3,67,API log
897483,ChatGPT,65,7,72,API log
897483,ChatGPT,64,4,68,API log
897483,ChatGPT,61,7,68,API log
897483,ChatGPT,64,3,67,API log
897483,ChatGPT,66,3,69,API log
897484,ChatGPT,62,7,69,API log
897484,ChatGPT,64,3,67,API log
897484,ChatGPT,63,3,66,API log
897484,ChatGPT,68,3,71,API log
897484,ChatGPT,60,3,63,API log
897484,ChatGPT,60,3,63,API log
897484,ChatGPT,64,3,67,API log
897484,ChatGPT,58,4,62,API log
897484,ChatGPT,68,3,71,API log
897484,ChatGPT,66,3,69,API log
897485,ChatGPT,62,3,65,API log
897485,ChatGPT,63,3,66,API log
897485,ChatGPT,61,3,64,API log
897485,ChatGPT,64,3,67,API log
897485,ChatGPT,64,3,67,API log
897485,ChatGPT,58,4,62,API log
897485,ChatGPT,63,3,66,API log
897485,ChatGPT,64,3,67,API log
897485,ChatGPT,62,4,66,API log
897485,ChatGPT,61,3,64,API log
897486,ChatGPT,67,3,70,API log
897486,ChatGPT,63,4,67,API log
897486,ChatGPT,66,4,70,API log
897486,ChatGPT,62,3,65,API log
897486,ChatGPT,62,3,65,API log
897486,ChatGPT,60,3,63,API log
897486,ChatGPT,61,3,64,API log
897486,ChatGPT,61,3,64,API log
897487,ChatGPT,62,3,65,API log
897487,ChatGPT,73,3,76,API log
897487,ChatGPT,60,4,64,API log
897487,ChatGPT,64,3,67,API log
897487,ChatGPT,62,4,66,API log
897487,ChatGPT,66,3,69,API log
897492,ChatGPT,124,3,127,API log
897494,ChatGPT,361,3,364,API log
897494,ChatGPT,124,3,127,API log
897494,ChatGPT,144,3,147,API log
897494,ChatGPT,272,3,275,API log
897500,ChatGPT,90,5,95,API log
897501,ChatGPT,88,6,94,API log
897501,ChatGPT,103,4,107,API log
897501,ChatGPT,91,6,97,API log
897501,ChatGPT,100,6,106,API log
897501,ChatGPT,93,6,99,API log
897501,ChatGPT,91,4,95,API log
897501,ChatGPT,96,4,100,API log
897501,ChatGPT,90,5,95,API log
897501,ChatGPT,89,6,95,API log
897501,ChatGPT,85,5,90,API log
897502,ChatGPT,92,6,98,API log
897506,ChatGPT,99,5,104,API log
897506,ChatGPT,92,6,98,API log
897506,ChatGPT,86,4,90,API log
897506,ChatGPT,99,5,104,API log
897506,ChatGPT,85,5,90,API log
897515,ChatGPT,118,146,264,API log
897518,ChatGPT,119,179,298,API log
897518,ChatGPT,115,133,248,API log
897518,ChatGPT,116,136,252,API log
897518,ChatGPT,115,197,312,API log
897518,ChatGPT,118,142,260,API log
897518,ChatGPT,115,145,260,API log
897518,ChatGPT,118,292,410,API log
897518,ChatGPT,119,161,280,API log
897518,ChatGPT,118,135,253,API log
897518,ChatGPT,117,130,247,API log
897521,ChatGPT,117,191,308,API log
897521,ChatGPT,114,158,272,API log
897522,ChatGPT,115,117,232,API log
897522,ChatGPT,119,159,278,API log
897522,ChatGPT,124,179,303,API log
897522,ChatGPT,117,129,246,API log
897522,ChatGPT,114,259,373,API log
897523,ChatGPT,123,321,444,API log
897523,ChatGPT,112,147,259,API log
897523,ChatGPT,48,8,56,Conversation log
897523,ChatGPT,122,185,307,API log
897524,ChatGPT,129,151,280,API log
897524,ChatGPT,117,150,267,API log
897525,ChatGPT,114,183,297,API log
897525,ChatGPT,116,159,275,API log
897525,ChatGPT,119,139,258,API log
897525,ChatGPT,119,186,305,API log
897527,ChatGPT,115,182,297,API log
897527,ChatGPT,117,129,246,API log
897528,ChatGPT,116,155,271,API log
897529,ChatGPT,120,141,261,API log
897529,ChatGPT,116,158,274,API log
897529,ChatGPT,119,146,265,API log
897529,ChatGPT,121,156,277,API log
897530,ChatGPT,116,176,292,API log
897530,ChatGPT,115,178,293,API log
897530,ChatGPT,116,128,244,API log
897530,ChatGPT,123,169,292,API log
897531,ChatGPT,114,134,248,API log
897531,ChatGPT,127,222,349,API log
897532,ChatGPT,115,142,257,API log
897532,ChatGPT,121,189,310,API log
897532,ChatGPT,119,144,263,API log
897533,ChatGPT,121,203,324,API log
897533,ChatGPT,114,138,252,API log
897534,ChatGPT,122,191,313,API log
897534,ChatGPT,119,133,252,API log
897534,ChatGPT,119,158,277,API log
897534,ChatGPT,117,150,267,API log
897535,ChatGPT,116,144,260,API log
897535,ChatGPT,115,182,297,API log
897535,ChatGPT,119,168,287,API log
897535,ChatGPT,117,173,290,API log
897536,ChatGPT,121,124,245,API log
897537,ChatGPT,122,191,313,API log
897538,ChatGPT,118,136,254,API log
897538,ChatGPT,114,128,242,API log
897538,ChatGPT,115,148,263,API log
897539,ChatGPT,118,186,304,API log
897539,ChatGPT,118,301,419,API log
897539,ChatGPT,116,164,280,API log
897539,ChatGPT,118,130,248,API log
897540,ChatGPT,119,157,276,API log
897540,ChatGPT,115,143,258,API log
897540,ChatGPT,120,222,342,API log
897541,ChatGPT,124,190,314,API log
897549,ChatGPT,274,284,558,API log
897551,ChatGPT,105,8,113,Conversation log
897553,ChatGPT,2018,2079,4097,API log
897553,ChatGPT,834,3263,4097,API log
897553,ChatGPT,2018,2079,4097,API log
897553,ChatGPT,1991,2106,4097,API log
897553,ChatGPT,1590,2507,4097,API log
897553,ChatGPT,1642,2455,4097,API log
897553,ChatGPT,274,280,554,API log
897553,ChatGPT,2247,185,2432,API log
897553,ChatGPT,2018,2079,4097,API log
897553,ChatGPT,569,2418,2987,API log
897558,ChatGPT,422,291,713,API log
897559,ChatGPT,342,335,677,API log
897562,ChatGPT,342,335,677,API log
897562,ChatGPT,342,335,677,API log
897568,ChatGPT,256,284,540,API log
897573,ChatGPT,187,256,443,API log
897573,ChatGPT,755,3312,4067,API log
897573,ChatGPT,480,1960,2440,API log
897573,ChatGPT,402,259,661,API log
897573,ChatGPT,700,303,1003,API log
897573,ChatGPT,186,243,429,API log
897573,ChatGPT,136,133,269,API log
897573,ChatGPT,171,240,411,API log
897574,ChatGPT,1522,2575,4097,API log
897576,ChatGPT,1522,2575,4097,API log
897577,ChatGPT,1522,2575,4097,API log
897577,ChatGPT,2057,2040,4097,API log
897577,ChatGPT,1660,2437,4097,API log
897577,ChatGPT,760,3337,4097,API log
897578,ChatGPT,1948,2149,4097,API log
897578,ChatGPT,169,23,192,Conversation log
897579,ChatGPT,1948,2149,4097,API log
897594,ChatGPT,716,3160,3876,API log
897594,ChatGPT,170,266,436,API log
897594,ChatGPT,227,225,452,API log
897596,ChatGPT,275,969,1244,API log
897597,ChatGPT,1686,2411,4097,API log
897597,ChatGPT,1686,2411,4097,API log
897597,ChatGPT,1686,2411,4097,API log
897598,ChatGPT,614,2631,3245,API log
897598,ChatGPT,242,126,368,API log
897599,ChatGPT,776,3321,4097,API log
897599,ChatGPT,621,2655,3276,API log
897600,ChatGPT,1169,2258,3427,API log
897601,ChatGPT,615,2625,3240,API log
897611,ChatGPT,301,234,535,API log
897614,ChatGPT,185,218,403,API log
897616,ChatGPT,127,174,301,API log
897618,ChatGPT,755,3342,4097,API log
897618,ChatGPT,145,180,325,API log
897624,ChatGPT,245,14,259,Conversation log
897643,ChatGPT,136,190,326,API log
897646,ChatGPT,140,134,274,API log
897646,ChatGPT,139,169,308,API log
897646,ChatGPT,136,189,325,API log
897646,ChatGPT,143,143,286,API log
897652,ChatGPT,132,127,259,API log
897654,ChatGPT,146,165,311,API log
897654,ChatGPT,133,146,279,API log
897654,ChatGPT,141,116,257,API log
897654,ChatGPT,139,127,266,API log
897654,ChatGPT,132,127,259,API log
897654,ChatGPT,134,153,287,API log
897654,ChatGPT,134,208,342,API log
897654,ChatGPT,141,120,261,API log
897654,ChatGPT,148,128,276,API log
897654,ChatGPT,132,116,248,API log
897656,ChatGPT,135,138,273,API log
897656,ChatGPT,134,123,257,API log
897656,ChatGPT,151,128,279,API log
897657,ChatGPT,137,115,252,API log
897657,ChatGPT,133,127,260,API log
897657,ChatGPT,146,125,271,API log
